<<<<<<< HEAD
binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,uniform corr 2,pd qcut2,outliers 2,semi_constant_1,random label num 3,multicollinearity 1,duplicate_2,constant_1,outliers 1,random choice 7,semi_constant_2,random choice 2,random choice 4,pd qcut3,informative_2,correlated w target 2,informative_1,pd qcut1,standard scaling,min max scaling,multicollinearity 3,correlated w target 1,uniform corr 1,multicollinearity 4,target,corr_feature_class,duplicate_1,random label num 14,multicollinearity 2,constant_2,class
,,Dunn,1959-07-28,,gregorycruz@example.com,5953 John Mission Suite 685,,SC,82642,,Q3,3.1836238637870786,q_const_0,label num lo 3,,0.15792048631819178,constant_value,-1.0107899923610528,Friday,q_const_0,Rand Choice 1,West,,0.15792048631819178,3.836899100651891,-0.5690306908170069,High,60542.046492132446,151.35260366387547,-0.2306892635311389,,0.4856403989453464,0.09603845284149413,0.7285803245677637,3.065078746628461,-0.5690306908170069,,1.836630223059834,constant_value,1
binary_1,,Knight,1957-01-03,,alin@example.com,10835 Robin Fork,Mistyburgh,,,,,4.2032224212509135,q_const_0,label num lo 2,,0.351335058462536,constant_value,-0.8551555074143993,Saturday,q_const_0,Rand Choice 2,North,G4,0.351335058462536,1.8838295527029825,0.1529069747191586,High,,376.5484943897276,1.4697379559675365,,0.349298731070248,1.5301623047977448,0.9294732936192296,4.424222544278279,0.1529069747191586,label num hi 13,0.14050105884996772,constant_value,1
binary_1,,Smith,1933-01-26,465-389-2575x045,dianehawkins@example.com,8277 Christopher Lake Suite 662,,WI,00801,0.49782621496511364,Q4,1.1809048178027064,q_const_0,label num lo 3,2.0115637311977443,1.629415718080728,constant_value,1.3143562054197306,Thursday,q_const_0,Rand Choice 2,South,,1.629415718080728,4.1359075583797065,1.6595667537633885,High,,411.514543349339,0.25526027546710384,,,0.9214595652945351,3.2213614728371383,4.337525056228892,1.6595667537633885,label num hi 4,0.8223405798630542,constant_value,1
binary_2,Jeffrey,Mcdonald,1994-11-18,(609)397-0033x83719,lperez@example.com,186 Brown Cliffs Apt. 468,West Anitaburgh,MP,,,Q3,3.04473100101904,q_const_0,label num lo 2,2.312639377245882,0.4375500188313757,constant_value,-0.2581861696692849,Tuesday,q_const_0,Rand Choice 2,South,G5,0.4375500188313757,-0.027457187691905527,0.3140655814790091,High,38796.30940360091,,,-1.4706729262907527,0.2931416857342603,0.2818115388761231,1.0664884118576121,0.4156449072787596,0.3140655814790091,,-0.0015048695579373565,constant_value,1
binary_1,Veronica,Hudson,1959-01-31,001-945-443-9915x425,zwilliams@example.com,61123 Thompson Ranch Apt. 159,Lake Meganside,,63121,0.15287905120626932,Q1,0.23007273867707267,q_const_0,label num lo 1,,-1.5563386442675387,constant_value,1.1092794579721512,Sunday,q_const_0,Rand Choice 2,,,-1.5563386442675387,-3.61457862673491,-0.8654492119606938,Low,,400.0308244324182,-0.0018504897049154809,,,-0.422381079164453,-2.854995579649364,-3.7348821792636926,-0.8654492119606938,label num hi 6,0.11483533723406471,constant_value,0
binary_2,,Kelley,1951-03-04,,tracy75@example.org,951 Clark Throughway Suite 940,,,96370,0.20385044547175235,Q2,3.3403226421231422,q_const_0,label num lo 3,,-0.9957144739624235,constant_value,0.03503411508913224,Monday,q_const_0,Rand Choice 2,East,,-0.9957144739624235,-3.2171107555400322,-1.3486057786201084,,,552.5695507175637,0.584349484157086,-1.302931788362554,,,-1.5116354858451166,10.832177513060422,-1.3486057786201084,label num hi 11,-0.40395048936147426,constant_value,1
binary_1,Sherry,Waller,1916-08-26,(927)540-0436x303,,,Port Jamesville,MO,80929,,,6.347022737543757,q_const_0,label num lo 3,-0.7702021745123381,2.0458611514505924,constant_value,-1.8485363135022483,Friday,q_const_0,Rand Choice 1,South,G6,2.0458611514505924,4.997313279643992,-1.9015826106409448,High,44436.52261507966,598.8536604379484,0.45869880755727593,,0.8151532185212939,,5.165418415928674,3.4405061789886204,-1.9015826106409448,label num hi 6,-0.959968925203289,constant_value,1
binary_1,,Mitchell,1910-08-05,,,,,,,0.9018542526985428,,6.963718343327287,q_const_0,label num lo 2,-0.4633114886099168,1.1324962600043706,constant_value,-0.38568461965310863,Monday,q_const_0,Rand Choice 2,North,G5,1.1324962600043706,1.2639392758794075,1.1242204452194455,High,35428.40592857409,,0.10472862425018788,3.5423113226454257,,-0.0828146465355158,2.3153671970374905,,1.1242204452194455,,0.00042363818910605324,constant_value,1
binary_1,Becky,Lee,1963-12-12,001-355-292-8316,garciamargaret@example.com,333 Anthony Points,Lake Laura,,06098,0.17379975976512108,Q2,5.436363006429126,q_const_0,label num lo 3,0.011628898379490516,-0.42984742261243736,constant_value,4.430461281316742,Wednesday,q_const_0,Rand Choice 1,West,G4,-0.42984742261243736,0.20651447103426052,-0.49909653798433795,Low,,422.36105509421355,2.704450773821725,-1.662965947690531,,,-0.5508134472651527,4.559215351808447,-0.49909653798433795,,0.39168499049286665,constant_value,1
,Ricardo,Crawford,2023-02-02,(578)562-1326x013,colemandorothy@example.com,,Laurafort,,35487,0.04278249452855437,Q2,3.074129669640287,q_const_0,label num lo 1,,-0.9285342175573674,constant_value,-0.12177367478593051,Saturday,q_const_0,Rand Choice 2,West,,-0.9285342175573674,-0.16712238189959117,-0.45638661584276674,Low,,,-0.3217517911055425,-1.8844386145905117,,-0.4339853575154274,-1.6313921887267464,4.284746513060282,-0.45638661584276674,,-1.7625775844885148,constant_value,0
binary_1,,Dalton,1921-10-28,,davidwalters@example.net,295 Ayala Brooks,North Andrew,MD,25533,,Q3,2.1497089627434622,q_const_0,label num lo 3,-0.7515289379887821,0.16968144556349296,constant_value,-2.1034426158156827,Sunday,q_const_0,Rand Choice 2,North,,0.16968144556349296,5.348310490468412,-0.9305987929121097,High,58818.3115953567,368.34134472054797,-2.3206149516087344,2.3032576798731936,0.6893073202397247,-1.849485953148385,0.8606003027571792,2.1465879769225404,-0.9305987929121097,,1.0161896698956467,constant_value,1
binary_2,,Pierce,1937-03-27,001-816-820-5011x196,douglas39@example.net,40826 Tucker Inlet,Port Linda,TN,76073,0.7864641547371227,Q3,2.313635447965046,q_const_0,,1.1349559629956205,-0.14495715285406519,constant_value,1.2123874681471125,Wednesday,q_const_0,Rand Choice 2,,,-0.14495715285406519,0.44116146537210355,-0.784814884032637,High,36342.40470921389,445.8420494949,0.4735421275353347,,0.5594039859749197,0.5044066543668265,0.14371314659595602,,-0.784814884032637,label num hi 9,-1.2151160261840996,constant_value,0
binary_2,,Moore,1975-01-27,6082324488,rhonda05@example.org,,North Dawntown,MH,,0.3440896284412559,,4.240192905282653,q_const_0,label num lo 2,,1.7760308316116706,constant_value,-0.13926511402696745,Thursday,q_const_0,Rand Choice 1,,,1.7760308316116706,3.7087588368175624,1.6686967048046806,High,,295.1424348990677,0.5680263320291191,2.2155212848124717,,-0.18734125951617156,3.5326463727263597,3.1324242265374913,1.6686967048046806,label num hi 11,0.39783979650424567,constant_value,1
binary_2,,Daniels,2013-02-28,699.860.1234,robert78@example.net,,,AS,03825,0.9642494016685758,,4.0026003470574745,q_const_0,label num lo 2,-0.6005743386836433,3.3580271605704852,constant_value,1.8956930543339825,Tuesday,q_const_0,Rand Choice 1,East,G6,3.3580271605704852,7.455967141106273,0.5357467015899797,High,,469.53447442746244,2.1765240605838208,,0.8025145043611528,2.20834202880396,7.255314709376745,5.409782384982741,0.5357467015899797,,0.3149482857617635,constant_value,1
,,Nichols,1948-08-16,937-751-4887,alvarezthomas@example.net,3935 Armstrong Meadow,Alvaradoville,,11510,,,1.8285318988269086,q_const_0,label num lo 1,-0.5436867897747809,-1.0676394487710172,constant_value,3.1165672775824844,Tuesday,q_const_0,Rand Choice 1,East,G3,-1.0676394487710172,-3.122069335757806,-1.0554373616464363,Low,,,1.0175803215307184,,0.030650520338877104,1.11446198412583,-1.752289065073976,2.3829973505064976,-1.0554373616464363,,-0.6632068109311464,constant_value,0
binary_2,,English,2020-06-13,,christina26@example.net,,,,,,,3.7908498158645667,q_const_0,label num lo 2,1.984080918330517,-1.938409593062293,constant_value,0.511142660610888,Monday,q_const_0,Rand Choice 1,,G1,-1.938409593062293,-1.60364575319542,-1.84205777971007,Low,57650.99560504436,383.6166041932696,-1.1184850554401522,0.6155158630715873,0.10727756899657953,-0.6280587651734459,-3.384656050984764,5.322595856526085,-1.84205777971007,label num hi 1,0.26882222279792123,constant_value,1
binary_1,,Wright,1995-09-02,(642)640-4690x497,paularios@example.net,,,AS,56653,0.992832992293628,Q4,7.756687611319602,q_const_0,label num lo 3,0.05926970616101231,2.7853136257620967,constant_value,1.6475861803401703,Thursday,q_const_0,Rand Choice 1,East,G6,2.7853136257620967,7.049506801154941,-1.7406937082827758,High,,,-0.7553419238937898,,,-0.7203641534388233,6.701449351589058,1.3383331860657126,-1.7406937082827758,label num hi 7,0.9776146264813412,constant_value,1
binary_1,Kelly,Roth,1952-05-11,,,,,,,0.686688600536844,,2.101244646514286,q_const_0,label num lo 3,,0.3550689615187421,constant_value,-0.447535933741407,Tuesday,q_const_0,Rand Choice 1,South,,0.3550689615187421,2.0309690321384646,-0.8935384874531752,High,,,0.05407155281424055,4.224077495309468,,-0.32981732545406667,1.2466653161257413,2.520461888795669,-0.8935384874531752,,0.6612577404169364,constant_value,1
,Christopher,Norris,2020-07-27,,simmonskenneth@example.org,,Lake Crystal,NH,32739,0.5320044810860057,,4.326204526083474,q_const_0,label num lo 2,1.1689873126142303,-1.3456648338110606,constant_value,-0.6795910072660785,Wednesday,q_const_0,Rand Choice 2,North,G2,-1.3456648338110606,-5.399492413427526,1.5322974849918807,,,252.55847831569275,-0.6696545637110919,-2.217161044060557,0.33909529319209775,-0.7010541306857868,-3.1122964596894724,1.5710261106513306,1.5322974849918807,,1.2639922237246146,constant_value,0
binary_1,Theresa,Todd,1931-10-15,,jacob34@example.com,,Michellebury,VA,91748,0.9495071513719615,Q4,6.563513189176846,q_const_0,,,1.0097622736406522,constant_value,1.1184356042832324,Wednesday,q_const_0_1,Rand Choice 2,North,,1.0097622736406522,4.64947740557167,-1.8418833960111414,High,,258.03323494892095,0.1030127970609542,-2.0762294520430657,0.7513189715502557,-0.8589557158218007,2.9289288046672795,4.39025524049499,-1.8418833960111414,,0.9585842138250681,constant_value,1
binary_2,,Stone,1969-07-12,690-452-6062x750,travissimmons@example.org,,,,,,,2.451472695674076,q_const_0,label num lo 1,-0.28761189561880357,0.9358282675327207,constant_value,0.7796065968928756,Monday,q_const_0,,East,,0.9358282675327207,0.294067325163095,-0.8134587798381052,High,,427.97897243577586,-2.438687919079687,-0.44588406949700543,0.8365240853792146,,2.466724915288704,2.6126141748169314,-0.8134587798381052,label num hi 8,-1.5768782563051522,constant_value,1
binary_1,Courtney,Taylor,1991-11-23,,alexanderscott@example.org,,Lovebury,,77054,,Q1,-1.0105940322497533,q_const_0_2,label num lo 3,,-1.131598819011737,constant_value,0.115249032796086,Monday,q_const_0,Rand Choice 1,,G3,-1.131598819011737,-7.012757030992939,0.3095448708374805,Low,,331.06408175622494,0.03691319477467271,3.6718312235989465,,-0.1064165064799965,-2.292575317111296,3.1440840672104047,0.3095448708374805,,0.5109323781876441,constant_value,0
binary_1,Melinda,Smith,1966-05-22,+1-325-548-3815x0512,michaelakim@example.net,,,IL,75466,0.36445059413523806,,5.6725370940538555,q_const_0,label num lo 3,,-1.9292554163582496,constant_value,-0.6172409390512277,Thursday,q_const_0,Rand Choice 1,,G1,-1.9292554163582496,-2.830792288751844,0.7718697588716928,Low,62831.28492140135,225.18450519098485,2.3896065157011046,-0.7746793159267884,,1.9399072268304205,-4.137395325002318,-4.397498215545219,0.7718697588716928,label num hi 2,-0.5365212418464173,constant_value,0
binary_1,,Weber,1998-12-25,235-668-9254x4050,,730 Cook Ridges Suite 054,Kristafort,MP,85148,,,4.288829989948601,q_const_0,label num lo 1,-1.7880786650962113,-1.3481639947181323,constant_value,-0.7159558673099071,Monday,q_const_0,Rand Choice 2,,G2,-1.3481639947181323,-1.8112344131827403,0.61980273030334,Low,,,,-4.297215063023063,0.8549899213260321,-0.8651275295539668,-2.8480315422557485,,0.61980273030334,,-1.5785395980465773,constant_value,0
binary_2,Joseph,Clarke,1928-09-05,(617)643-0664,shelby84@example.com,570 Vargas Mountain,West Mark,VI,29603,0.5280028317808411,Q3,0.8649812921335105,q_const_0,label num lo 3,,0.23144193715187,constant_value,1.133270539962925,Monday,q_const_0_2,Rand Choice 1,West,,0.23144193715187,-0.471895857324903,0.24436243836809668,High,,,,-0.7225597077481779,,-0.1522080489405264,0.6456944753583284,1.2814063357992658,0.24436243836809668,,-0.923014739347144,constant_value,1
binary_2,,Lopez,2017-03-06,,pettyshari@example.org,,Port Derek,HI,,0.35066215489043945,Q3,2.523337249498596,q_const_0,,1.082807408632896,0.12748745124511995,constant_value,2.1086596677283325,Tuesday,q_const_0,Rand Choice 2,,,0.12748745124511995,-1.031820744861368,0.726445934259421,High,,,-0.028670601876019598,-0.8524700247969932,0.7772197891718873,-0.42069719908025194,0.2806291416637051,2.0614096845413767,0.726445934259421,,-0.6691709516645516,constant_value,1
binary_2,,Graham,2004-06-23,+1-652-479-5289x87568,sharon84@example.net,544 Elizabeth Fork,South Brian,MN,98143,0.7641987713773379,,5.599406833433312,q_const_0,,,2.9603170057208557,constant_value,-0.7577863820717321,Tuesday,q_const_0,Rand Choice 1,West,,2.9603170057208557,5.583976687637148,3.263788258400895,High,,,0.2320385537683954,,,0.7440134667526918,5.597540497124694,7.0104283885708325,3.263788258400895,,0.6564909331521359,constant_value,1
,Kayla,Nelson,1982-10-15,001-731-481-3631x78858,,,,,,,,-0.45131230305975123,q_const_0,label num lo 2,0.7173325208816453,1.388979244509299,constant_value,0.2298853690463744,Tuesday,q_const_0,Rand Choice 1,South,,1.388979244509299,5.993035549385903,0.30996695419804854,High,61478.014511359055,,1.0027011775606152,,0.9334071708169357,0.4543816945888565,3.1052258983005503,2.7524609110017773,0.30996695419804854,label num hi 2,1.0961734398263656,constant_value,1
binary_2,Joshua,Davis,1980-09-13,,martinjohn@example.org,97138 Davis Lock Apt. 896,Eddieburgh,IL,,0.7327330844231112,Q4,3.934764856343159,q_const_0,label num lo 3,,1.1586539067255721,constant_value,-0.028756895268500077,Friday,q_const_0,Rand Choice 2,,G5,1.1586539067255721,1.947433201848506,0.07646492932934779,High,,335.0657961874101,-1.079070245261533,,0.7915837800139657,-1.228617132710005,2.680967712118455,2.107953503645756,0.07646492932934779,label num hi 14,-1.5770700939401043,constant_value,1
binary_2,,Mcguire,1948-08-15,,david21@example.net,606 Melissa Mountain,Port Devinberg,NJ,63275,0.09543477613097529,Q1,5.993260641990599,q_const_0,label num lo 1,,-1.0439073153124672,constant_value,1.2544885515123128,Friday,q_const_0,Rand Choice 2,West,G2,-1.0439073153124672,-0.10212542885276465,2.133711600061084,Low,40169.48655937297,353.05185661589127,-1.6340655499899073,,0.2241738602220827,-1.3926987130631692,-2.643771050789994,2.30589064752579,2.133711600061084,label num hi 5,0.3495066772510379,constant_value,0
,Daniel,Moss,1926-03-03,456-816-2382x6067,moralesandrew@example.net,822 Petty Drives Suite 537,,WV,46911,,Q4,5.910511362643298,q_const_0,label num lo 1,-0.10602404965504664,1.7257458857857668,constant_value,0.44877160300398283,Wednesday,q_const_0,Rand Choice 2,North,,1.7257458857857668,3.0074343561650334,1.7296554491356506,High,,,0.4278794412601048,4.909891887923788,0.917286486686796,0.28314810037863875,3.406947382558759,-0.15069883726938027,1.7296554491356506,label num hi 6,-0.13944651466691044,constant_value,1
binary_2,Curtis,Diaz,1948-12-18,924.641.2134x79455,,6624 Joseph Freeway Apt. 972,South Teresahaven,WA,30211,,Q1,4.607630651190696,q_const_0,label num lo 1,-0.24292101478191527,-1.4963622975156636,constant_value,-0.430165822301175,Saturday,q_const_0,Rand Choice 2,East,,-1.4963622975156636,-0.28700931236124916,1.0379108198670608,Low,,,,-0.894153947639164,0.23152918939180067,0.5850556339646461,-3.288943941446203,0.6243310303749163,1.0379108198670608,,-0.25061935322093687,constant_value,0
binary_2,Michael,Robinson,1921-01-05,497-418-6099,joseph98@example.com,9112 Matthew Locks Apt. 275,,SC,70895,,,2.01294997964467,q_const_0,label num lo 1,0.8480273104254966,2.568945687726421,constant_value,-0.8970860971204291,Saturday,q_const_0,Rand Choice 1,West,G6,2.568945687726421,3.786101277865446,2.6737824333072697,High,56576.37610388961,,-0.3023422654039517,,0.9575348094551097,-0.6358158656626758,4.933732462319063,0.48595877053214,2.6737824333072697,label num hi 12,1.7801355401887557,constant_value,1
binary_2,Larry,Curry,1911-03-30,536-246-2493x64828,robert45@example.org,116 Mahoney Center Apt. 528,Craigmouth,,66100,0.9055082799373184,Q4,5.713094887350907,q_const_0,label num lo 3,,1.093290976015318,constant_value,-1.5490954033415998,Tuesday,q_const_0,Rand Choice 1,West,G5,1.093290976015318,0.5946670234672151,-0.6110475717124304,High,68940.82938615952,392.14524559861763,0.30973082817882563,,,,2.7441311356325655,3.1225737642478433,-0.6110475717124304,label num hi 10,1.2550710951012354,constant_value,1
binary_2,Lance,Moore,1913-03-27,,melissafuller@example.com,,,VI,49869,,Q1,3.4569400717139986,q_const_0,label num lo 2,,-3.645251695973163,constant_value,-1.5539263382874375,Thursday,q_const_0,Rand Choice 2,,,-3.645251695973163,-8.465614065752623,-1.7064441730989892,Low,,,-1.6843468891946265,,0.2185327853469165,-2.341492668310325,-7.080001624503888,-3.7718991512060303,-1.7064441730989892,label num hi 9,-0.9877429478822988,constant_value,0
binary_1,,Smith,1963-11-09,,hrivera@example.com,494 English Extensions Apt. 513,,TN,78558,0.9260237581677322,,4.332366154462842,q_const_0,,-0.1030577123204059,0.7055903147395506,constant_value,1.3307795204134296,Tuesday,q_const_0,Rand Choice 1,West,G5,0.7055903147395506,1.280468932571016,0.7287481025759377,High,30661.135075076807,295.46400852060896,1.549731219820777,,,1.1711429650389107,1.5179809683449261,1.4949436813055812,0.7287481025759377,label num hi 3,0.18713062788955936,constant_value,1
binary_1,,Hobbs,1932-08-27,+1-323-233-7881x911,,099 Julie Flats Suite 487,North Nancyside,,96119,0.9729860904714058,,4.005448803315803,q_const_0,,-0.7103380175766631,3.307488801548976,constant_value,0.19570005649940536,Monday,q_const_0,Rand Choice 2,,G6,3.307488801548976,,0.39720220897832514,High,47849.585400997996,179.1513066228635,0.6883958841297465,5.263179403150683,,0.8978330923601494,7.1880207160094205,2.892586255327531,0.39720220897832514,,-0.11821697325118663,constant_value,1
binary_2,Steven,Beltran,1982-09-16,(918)424-1612x97768,,9958 Lindsey Street Apt. 930,Petersonhaven,GA,91311,,,-0.05429475586488097,q_const_0,label num lo 1,,-1.4744139775823668,constant_value,1.1668163692530986,Monday,q_const_0,Rand Choice 1,East,G2,-1.4744139775823668,-1.0840310851370423,0.44510551156718514,,60860.397815628065,,,-4.13887642018747,0.31302600852481266,0.4882775057319403,-3.06678309104585,1.6738339540121332,0.44510551156718514,,0.12081470066909128,constant_value,0
binary_1,Kimberly,Taylor,1999-11-06,,danafisher@example.com,5752 Snyder Creek Apt. 480,Darylville,PR,69304,,Q4,5.911112172700532,q_const_0,label num lo 2,,1.6256637636225135,constant_value,1.7819034214145164,Thursday,q_const_0,Rand Choice 2,West,,1.6256637636225135,4.825260174081942,1.5989944863476286,High,38719.02736900488,400.0384839342913,0.4592633989129754,2.379428118242679,,,3.231223932328398,4.783834619373179,1.5989944863476286,,0.8020336372311815,constant_value,1
,,Ewing,1969-11-19,001-275-879-4403x4555,,,,NY,88158,0.3109698518451064,Q3,3.000743910270256,q_const_0,,-1.484811949911425,0.2870890347034585,constant_value,-1.9237340510216072,Tuesday,q_const_0,Rand Choice 1,East,G4,0.2870890347034585,1.215624202231869,-0.25932050229787607,High,,298.8234452599074,-1.0484820355771995,,0.8804952825427217,-0.06578418645065302,0.913689505824262,0.1342695065610049,-0.25932050229787607,label num hi 1,-1.106149490849025,constant_value,0
,Crystal,Bruce,2002-05-07,,sharonstokes@example.org,59700 Shaw Harbors,East Mike,MH,44807,,Q3,7.725958864783055,q_const_0,,0.9723324986738712,0.1532100685346831,constant_value,-0.09064018060485945,Saturday,q_const_0,Rand Choice 1,North,G4,0.1532100685346831,-1.2755555848552071,0.2712126896057083,,,,,0.3739057414673814,0.40628030735387943,-1.1715366350024012,0.4702240694233033,1.107680758517302,0.2712126896057083,label num hi 3,1.185850070430748,constant_value,1
binary_1,Leslie,Martin,1949-04-11,,qpowers@example.org,,Yatesburgh,IA,51826,,Q2,4.713551136294305,q_const_0,label num lo 3,0.3772446835821104,-0.5010681281129752,constant_value,-0.12223758233985117,Monday,q_const_0,Rand Choice 1,North,G4,-0.5010681281129752,0.7485995970592318,-0.4861147790066451,Low,62051.881936861704,,0.368220397653642,,,0.36508217233141216,-0.7071713908369964,,-0.4861147790066451,label num hi 6,-1.2781976449673778,constant_value,1
binary_1,Hailey,Park,1951-07-29,709-743-1744x10488,,27252 Mendoza Greens,Markborough,SD,67100,0.5064225939679277,,7.935885431781528,q_const_0,label num lo 1,-0.5725391529233843,1.3821820714379291,constant_value,0.6257920494020488,Friday,q_const_0,Rand Choice 2,,G5,1.3821820714379291,3.9964317059211236,1.432188421106897,High,,344.5470485072626,-1.1689900198546181,-2.392494200647538,,-0.744617045212912,2.759084036932334,3.41097014379394,1.432188421106897,,1.465975350332091,constant_value,1
binary_1,Deborah,Adams,1922-10-30,,julieromero@example.net,,New Ryan,IL,81810,0.460413798397817,,2.40319914860393,q_const_0,label num lo 3,0.7844718023753241,-1.6199988826315415,constant_value,4.004456317158179,Tuesday,q_const_0,,South,G2,-1.6199988826315415,-3.6392934664483136,-1.110983183953699,Low,53106.59444080493,,-0.8977000716196077,,0.028309850358202833,-1.0984391946606153,-2.9187782060541725,2.916941172532,-1.110983183953699,,0.5851548880447552,constant_value,0
,Jared,Powell,1917-04-13,4217831504,tracy87@example.net,,,,,,,4.860785920820555,q_const_0,label num lo 1,0.6924596002408795,-1.486960886656061,constant_value,-2.000141596564835,Friday,q_const_0,Rand Choice 1,,G2,-1.486960886656061,0.011272374323026524,-1.1512900312730798,Low,42735.18069222024,408.92878415181235,0.5609835505580649,-1.8321030654933104,0.1050899864976253,0.6054547963542819,-2.621962077761633,-1.1463536162359977,-1.1512900312730798,,1.6258938655787984,constant_value,0
binary_1,,Richards,1928-10-27,,,,,,,,Q2,3.662286878142802,q_const_0,label num lo 2,-1.7353797059197822,-0.4611924061372277,constant_value,0.3274704214870451,Monday,q_const_0,Rand Choice 2,,G3,-0.4611924061372277,0.7662739718827387,1.7614264347864694,Low,,356.902214240666,0.8818847104718535,-1.7873774380169878,0.7540078396954659,1.0222303981363288,-1.2858621276069382,-3.028455152409209,1.7614264347864694,,-1.2810358701361786,constant_value,0
binary_1,Susan,Brown,2009-12-30,442-272-7949x9789,jessicafox@example.com,3186 Jennifer Via,,,28647,0.8771511511623615,,4.655021062837992,q_const_0,,,2.1691697914264676,constant_value,-1.188748568438648,Sunday,q_const_0,Rand Choice 1,,,2.1691697914264676,1.3281301330188384,2.160001929989865,High,,,,-4.42843952489166,,0.10040206829772833,4.229403187308176,2.7800823682499294,2.160001929989865,label num hi 11,-0.24196870954823727,constant_value,1
binary_1,Felicia,Martin,1940-10-10,,erika31@example.net,,Carrville,MN,,0.845749214320942,,3.6627252333918934,q_const_0,label num lo 2,0.6448849195689699,2.451491384493512,constant_value,1.9987698159025498,Saturday,q_const_0,Rand Choice 1,North,,2.451491384493512,,-1.442030365521399,High,40855.689162651164,,0.2820064039831655,,0.975354465629984,0.19340370555018077,5.8983079552979465,7.8532150902910445,-1.442030365521399,,-0.6321733632306616,constant_value,1
binary_1,Anna,Mccarty,1942-06-10,+1-558-483-7802,,379 Tiffany Mountains Apt. 544,Parkerfort,,55250,0.7862378321276101,,4.7039328593086625,q_const_0,label num lo 3,,0.6745391250045693,constant_value,-0.8458805108805442,Sunday,q_const_0,Rand Choice 1,,,0.6745391250045693,2.7575798270510683,0.5834146657024417,High,,,-0.4802715669238573,0.34005930491710024,,-0.45970187080299063,1.4944255284017793,0.6177175994629929,0.5834146657024417,,0.5387247286711689,constant_value,1
binary_1,,Leblanc,1987-05-05,,lucas31@example.com,091 Tammy Greens Suite 013,East Steven,,20849,0.6635419956738552,,3.0263558089757785,q_const_0,label num lo 2,-0.4782123137463509,-0.5235422096836391,constant_value,0.6716998595721358,Tuesday,q_const_0,Rand Choice 1,East,,-0.5235422096836391,-0.20288229681879366,0.6841823479173783,Low,52859.28701520694,308.5647455934019,-0.964446606095645,-1.5099871894824486,,-0.9808148432560307,-1.101091052177243,4.27177140397876,0.6841823479173783,,0.8956558116256109,constant_value,0
binary_1,Susan,Miller,1958-10-08,,htate@example.net,85378 Ashley Spur Suite 412,Sarahtown,,52999,,,2.230133993024369,q_const_0,,-0.49186938459887347,-1.4127101943533424,constant_value,-1.7718090475195816,Friday,q_const_0,,West,G2,-1.4127101943533424,0.013572350723686455,0.8444390950958514,Low,67258.03529770595,192.3767358319318,-0.35552649002808373,1.8724808432135351,,-0.302837666676925,-3.052633831156821,3.0886023796899247,0.8444390950958514,label num hi 12,0.22938420044671784,constant_value,0
,,Banks,1974-03-16,,melissabishop@example.com,863 Kenneth Shores,Annaberg,UT,73948,0.16744898546568027,Q2,1.2351970090273339,q_const_0,label num lo 2,-1.2519362274879524,-0.7426918798993529,constant_value,-0.206758346626634,Wednesday,q_const_0,Rand Choice 1,,G3,-0.7426918798993529,-1.2589892210721811,-0.7921632269932372,Low,,,0.8414818230442987,3.728202606670348,,-0.09142535351425113,-1.1341901519762398,1.2592855824833098,-0.7921632269932372,,-1.195186550153932,constant_value,0
binary_2,,James,1995-03-01,(370)959-1520x3201,,1449 Richard Points Apt. 056,South Kristie,AK,84575,,,1.40045624139702,q_const_0,label num lo 1,-0.5762324154093221,-0.23542304735973507,constant_value,0.7518805200810623,Tuesday,q_const_0,Rand Choice 1,East,,-0.23542304735973507,-3.0486246578576663,-0.7730854561081432,Low,,,,-0.0014976811333638068,0.1668442341778077,-0.3286176485305066,-0.053489164673154455,-2.0362348654985727,-0.7730854561081432,label num hi 5,-0.5844332724377671,constant_value,0
binary_1,,Butler,1966-10-13,+1-308-527-2186x30934,patricia80@example.org,634 Williams Key Suite 890,,NE,53047,,Q2,1.9417277505249437,q_const_0,,-0.4278323961078903,-0.48337637932057875,constant_value,-0.17906267127911313,Saturday,q_const_0,Rand Choice 1,North,G4,-0.48337637932057875,-0.00685354825443707,-0.7844205387261491,Low,,322.5304428803562,0.723960072219879,1.213453954213214,,1.4941916978740428,-0.5811426462271473,0.10178718240564533,-0.7844205387261491,label num hi 14,0.08363995221085678,constant_value,0
,Christopher,Adams,1975-05-09,275.860.7860,sandra62@example.com,,,AZ,40543,0.51831910567197,Q3,0.4526945006605865,q_const_0,label num lo 3,,0.8977816886782959,constant_value,-1.6362076202659583,Sunday,q_const_0,,South,G5,0.8977816886782959,-0.38822040067171293,0.8212233027167656,,,,0.9881733285259678,-2.384117628398813,0.8490368214169048,0.9435974235357895,1.9022431654823115,0.0811108900314228,0.8212233027167656,,-0.11077868144718915,constant_value,1
binary_2,,Johnson,2018-06-20,+1-440-544-3623x1521,vpeterson@example.net,,South Dominicfurt,,24749,,,0.8998386019369162,q_const_0,label num lo 1,-1.489540759722732,1.170129493468398,constant_value,1.6135984156771928,Sunday,q_const_0,Rand Choice 2,,,1.170129493468398,-1.9101717694954965,1.3584959965564094,High,41383.87134871637,298.8225728523979,-0.671082365186386,0.6015382985939942,,-1.2786929690861446,2.3267384293043527,9.820328406403945,1.3584959965564094,,-1.7081750061058283,constant_value,1
