<<<<<<< HEAD
binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,corr_feature_class,multicollinearity 3,informative_1,outliers 2,outliers 1,random label num 11,random choice 2,uniform corr 1,correlated w target 2,duplicate_2,correlated w target 1,multicollinearity 4,random choice 7,target,multicollinearity 2,uniform corr 2,pd qcut1,pd qcut3,multicollinearity 1,class,scaling_combined,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,random choice 4_North,random choice 4_South,random choice 4_West,random label num 3_label num lo 2,random label num 3_label num lo 3,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2
0,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.019,0.001,1.3118426612453484,0.47176018960555127,1.0537123338454109,3.8219225118191265,-0.23139012911399867,0.096,0,0.9593465197073038,-7.589687566745138,1.6794108423746419,2.426931518755767,0.14948150778296762,0.105,3.5074414083673005,-0.7042470762329125,0.0020293365883726575,0,0.188,-2.900521604689702,1.0,41271.0744534216,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.009,0.001,0.301,0.001,0.001,0.001,0.02,0.549,-3.3027514475549866,1.2497520907521666,-1.2917826531019712,1.7772207010388916,-5.00236686001594,0.147,1,0.09882809744679644,-7.589687566745138,-1.6659095702215798,-1.9776019547729327,1.556991783096807,0.105,-2.963676665165687,0.1470780875415104,0.0020293365883726575,0,0.098,0.9550514565866021,0.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.014,0.005,0.001,0.001,0.001,0.001,0.001,0.231,0.001,-0.10274453967870878,0.3066674091199348,-0.5690306908170069,5.9482681737755545,-5.00236686001594,0.078,1,0.678915421612818,-7.589687566745138,0.15792048631819178,-8.755064206115653,0.45500923486252765,0.101,0.7285803245677637,-0.024204808279142558,0.6674036659731887,0,0.192,-1.4123871929064375,1.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.008,0.22,0.102,0.301,0.001,0.001,0.001,0.007,0.549,5.2549776534929995,-1.087110885643897,0.1529069747191586,2.0474313496431034,-0.45929947603863386,0.074,0,0.0019501046328625337,-1.585612463093951,0.351335058462536,3.8284017233621315,-3.00928276179504,0.411,0.9294732936192296,1.4593239077946734,0.0020293365883726575,0,0.192,1.6295311199964755,1.0,50774.954473519865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.005,0.001,0.001,0.301,0.001,0.001,0.001,0.013,0.001,6.346827053183203,2.048796758089328,1.6595667537633885,1.0170271152796662,-3.8277497113363808,0.096,1,0.4104274785614744,0.053425952750453476,1.629415718080728,-8.755064206115653,-3.00928276179504,0.105,3.2213614728371383,0.29877345921308585,0.0020293365883726575,0,0.188,-2.900521604689702,1.0,58847.44966029472,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.016,0.549,-0.18272167127999772,-1.487515799922075,0.3140655814790091,3.3891416497292206,-5.00236686001594,0.094,0,0.3783762776701026,-1.2808608455434678,0.4375500188313757,1.581023480230705,-1.8564481179598076,0.101,1.0664884118576121,0.2773207178320861,0.0020293365883726575,0,0.243,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.22,0.102,0.001,0.001,0.001,0.001,0.01,0.001,3.6784715503132874,0.07733027191743258,-0.8654492119606938,0.32842803222736494,-0.06544017999013364,0.096,0,0.028745247278008694,-7.589687566745138,-1.5563386442675387,-0.848801412237945,0.35772055906440137,0.101,-2.854995579649364,-3.9078057238106223,0.17281511861783044,0,0.098,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.001,0.301,0.001,0.001,0.001,0.007,0.549,4.431771458507992,1.4858295723568657,-1.3486057786201084,1.6864496621571536,-5.00236686001594,0.147,0,0.025030604425751404,-4.261168239287086,-0.9957144739624235,-8.755064206115653,-3.00928276179504,0.101,-1.5116354858451166,1.515290644841611,0.32478420908951094,1,0.183,1.2112825573982335,1.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.014,0.002,0.001,0.301,0.001,0.001,0.001,0.009,0.549,5.454575953547582,-1.5711518268043103,-1.9015826106409448,5.382281363808576,-5.00236686001594,0.085,0,0.9784712318654084,3.787743227584525,2.0458611514505924,-8.755064206115653,-3.00928276179504,0.095,5.165418415928674,0.08640814684101723,0.0020293365883726575,0,0.188,-0.4799447655050203,1.0,18674.916732385413,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.014,0.012,0.001,0.001,0.001,0.001,0.001,0.019,0.001,1.8941991942795031,0.31779761373833537,1.1242204452194455,1.3294996070646887,0.7388989198978709,0.147,1,0.7858539065412184,3.8612060489927673,1.1324962600043706,2.128823751450633,-3.00928276179504,0.411,2.3153671970374905,0.584723014814665,0.0020293365883726575,0,0.243,-2.900521604689702,1.0,59788.982398570966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.017,0.001,0.001,0.301,0.001,0.001,0.001,0.019,0.549,0.6793065978405453,1.6658709660874895,-0.49909653798433795,5.689985100524284,-2.8187635817757695,0.083,1,0.8806953002727809,-7.589687566745138,-0.42984742261243736,-2.096863317584416,2.3094004848526812,0.411,-0.5508134472651527,0.3360779517127879,0.3894471945681327,1,0.192,-2.900521604689702,1.0,35195.390986218576,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.076,0.012,0.001,0.001,0.001,0.112,0.288,0.231,0.549,-0.7020440934100098,-0.18182936302501834,-0.45638661584276674,7.754396050629304,-1.578711481845015,0.079,1,0.2654600607749568,-7.589687566745138,-0.9285342175573674,-5.190134865765534,-0.2168482475806215,0.411,-1.6313921887267464,-0.7863844035344747,0.0020293365883726575,1,0.183,-0.6513226916295559,0.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.004,0.005,0.001,0.001,0.001,0.001,0.001,0.013,0.549,2.4811150681410363,0.44622384655392167,-0.9305987929121097,3.4346181943139547,-5.00236686001594,0.096,1,0.1407940058542166,-7.589687566745138,0.16968144556349296,1.7514356710100585,1.0182515622839239,0.101,0.8606003027571792,-0.6529256268957714,0.246611925940527,0,0.192,-2.900521604689702,1.0,47414.55142692075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.01,0.22,0.001,0.001,0.001,0.001,0.288,0.019,0.001,3.2463820701705366,-2.184503128363103,-0.784814884032637,4.66805865745408,-5.00236686001594,0.079,0,0.5051583307647286,-0.5279051148507939,-0.14495715285406519,1.6735351082210956,-1.9372909382376537,0.101,0.14371314659595602,-0.9488814806076289,0.0020293365883726575,0,0.192,-1.0694846764688983,0.0,64220.06736595105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.014,0.22,0.001,0.001,0.001,0.001,0.001,0.019,0.001,6.975352545657294,1.2669807138553162,1.6686967048046806,3.6002213853989913,-5.00236686001594,0.096,1,0.9312404679025947,-7.589687566745138,1.7760308316116706,-8.755064206115653,0.5071253948474884,0.411,3.5326463727263597,-1.1135150205972448,0.6535983146861888,0,0.188,-2.556837963412549,1.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.003,0.001,0.001,0.001,0.001,0.001,0.288,0.017,0.001,10.36936368273198,-0.8084022138593466,0.5357467015899797,3.998034472520789,-5.00236686001594,0.085,1,0.9929195049979808,2.989494903687961,3.3580271605704852,-8.755064206115653,0.18619122478427863,0.105,7.255314709376745,0.6830354243526051,0.0020293365883726575,0,0.243,0.0794542900926004,1.0,18674.916732385413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.01,0.003,0.001,0.001,0.102,0.001,0.001,0.016,0.549,4.2533199317084005,-0.974824701754377,-1.0554373616464363,3.302177857222405,-0.672799742174958,0.147,0,0.0019501046328625337,-7.589687566745138,-1.0676394487710172,-2.344998533617049,-3.00928276179504,0.105,-1.752289065073976,-3.9078057238106223,0.12855427005195125,1,0.243,0.25308161476706315,0.0,46500.38851808384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.003,0.102,0.001,0.001,0.112,0.288,0.231,0.549,2.8449990622838395,1.346896560845879,-1.84205777971007,4.7632969315660345,-0.658101349933488,0.095,1,0.7843678871786718,-2.807309812047139,-1.938409593062293,-0.7240133811931065,0.6661755570076797,0.411,-3.384656050984764,0.4634216659673988,0.0020293365883726575,1,0.096,0.6778917046486609,1.0,58260.09795055893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.549,5.7872861653101,1.0241247868810908,-1.7406937082827758,7.726546548011047,-5.00236686001594,0.095,1,0.9776450127512062,-7.589687566745138,2.7853136257620967,-8.755064206115653,1.0482197056590072,0.104,6.701449351589058,-0.6244764526016963,0.0020293365883726575,0,0.188,-0.9413108633366011,1.0,49345.33666018263,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.001,0.22,0.001,0.001,0.001,0.001,0.001,0.013,0.549,5.835248039354747,1.0913053695097066,-0.8935384874531752,3.1443407599130317,-5.00236686001594,0.147,0,0.7111554868285914,-7.589687566745138,0.3550689615187421,1.7663271956138167,1.0943812859791178,0.411,1.2466653161257413,0.0035573418155644466,0.0020293365883726575,0,0.243,-2.900521604689702,1.0,45750.31445107853,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.076,0.22,0.001,0.001,0.001,0.001,0.288,0.012,0.001,0.45984067096741277,1.5001681714680444,1.5322974849918807,2.289003531876825,-1.2863713781762007,0.094,0,0.017866705940549295,-7.589687566745138,-1.3456648338110606,-8.755064206115653,1.4211044838776237,0.411,-3.1122964596894724,0.4213962789141975,0.0020293365883726575,0,0.098,-2.900521604689702,0.0,32579.92845063107,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.002,0.001,0.001,0.001,0.001,0.001,0.231,0.549,3.1530099731568413,0.45135263764482203,-1.8418833960111414,5.943406468754071,-0.4975684324719802,0.09,1,0.9261471002529442,-7.589687566745138,1.0097622736406522,-8.755064206115653,0.6995863508159126,0.095,2.9289288046672795,-0.32440095141400743,0.0020293365883726575,0,0.188,-0.07661713095749603,1.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.003,0.001,0.301,0.001,0.001,0.002,0.013,0.001,0.11830268783553133,0.5484516231441443,-0.8134587798381052,5.088030560236322,-0.1426445342438644,0.095,1,0.9071263181693967,-7.589687566745138,0.9358282675327207,4.446045872628579,-3.00928276179504,0.411,2.466724915288704,1.7644430426084636,0.0020293365883726575,0,0.243,-2.900521604689702,1.0,46367.19774045455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.076,0.002,0.001,0.001,0.001,0.112,0.288,0.231,0.549,-12.693470517790814,-1.2691429940669392,0.3095448708374805,2.4264484182766366,-1.3287298268669645,0.079,0,0.14869242270116861,-7.589687566745138,-1.131598819011737,0.04929455547261985,-0.7963906051396262,0.095,-2.292575317111296,0.6308556124568043,0.13731775806025404,0,0.183,-2.900521604689702,0.0,51475.38217691729,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.003,0.002,0.301,0.001,0.001,0.001,0.017,0.001,0.8932768764215451,-0.4607729295810672,0.7718697588716928,0.22766913718235005,0.8606630340127294,0.078,1,0.011277076409323303,-7.589687566745138,-1.9292554163582496,0.328582822545761,-3.00928276179504,0.411,-4.137395325002318,-1.1433338828185924,0.06475271519985869,1,0.096,0.07103824798020034,0.0,50725.63159331227,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.015,0.003,0.001,0.001,0.001,0.001,0.001,0.013,0.001,-12.693470517790814,0.8748664210539259,0.61980273030334,6.727475571240545,-5.00236686001594,0.079,1,0.011359465900564747,-7.589687566745138,-1.3481639947181323,-8.755064206115653,1.917006037306474,0.411,-2.8480315422557485,-0.17547904560399938,0.0020293365883726575,1,0.098,-0.8030981982123081,0.0,41191.32606282477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.22,0.001,0.301,0.001,0.001,0.001,0.019,0.549,9.436086505029593,0.314624674541693,0.24436243836809668,6.233930102428481,-5.00236686001594,0.147,1,0.6532165028200162,-7.589687566745138,0.23144193715187,-3.888946236859405,0.8284198926374338,0.095,0.6456944753583284,-0.786721605358253,0.2822089994641239,0,0.192,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.076,0.011,0.001,0.001,0.001,0.001,0.001,0.012,0.001,1.0439829855952316,-0.18883505747136523,0.726445934259421,5.144027523721785,-0.20822649008609526,0.079,1,0.0019501046328625337,-7.589687566745138,0.12748745124511995,-8.755064206115653,-1.138659129907174,0.083,0.2806291416637051,-0.9025092625707232,0.7539036848704093,0,0.192,-1.1402879670433244,1.0,42836.04485897484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.008,0.001,0.001,0.001,0.001,0.001,0.014,0.549,4.744779123373136,-0.6151917487014482,3.263788258400895,6.819913120278308,-5.00236686001594,0.078,0,0.0019501046328625337,-7.589687566745138,2.9603170057208557,-0.03900192200141328,-3.00928276179504,0.083,5.597540497124694,0.10995782092718195,0.0020293365883726575,0,0.188,-2.900521604689702,1.0,37380.341386353044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.22,0.001,0.301,0.001,0.001,0.288,0.017,0.001,3.4775922648948896,-0.6520175969224359,0.30996695419804854,4.98779783191091,-5.00236686001594,0.147,0,0.8446917480581522,-7.589687566745138,1.388979244509299,-1.5390509950472182,-0.6687522417225349,0.411,3.1052258983005503,0.16217899757277343,0.8321902578768221,0,0.188,-0.17988607433629186,1.0,51237.2472453287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.011,0.007,0.001,0.001,0.001,0.001,0.001,0.013,0.001,1.0210372525424054,-1.4618700218837113,0.07646492932934779,4.138134331537966,0.129390253614735,0.096,1,0.8216548838044694,1.8176569126363398,1.1586539067255721,-8.755064206115653,-3.00928276179504,0.095,2.680967712118455,-3.9078057238106223,0.0020293365883726575,0,0.243,0.37099660344227986,1.0,63222.673941460285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.002,0.102,0.001,0.102,0.001,0.001,0.018,0.549,-0.8850873253956881,1.2847035428855793,2.133711600061084,7.097020198324168,-5.00236686001594,0.147,1,0.20218435843031424,-7.589687566745138,-1.0439073153124672,-1.424455008157563,1.594817731236378,0.104,-2.643771050789994,1.5705249747588483,0.0020293365883726575,0,0.098,-2.900521604689702,0.0,56772.21167848448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.002,0.001,0.001,0.001,0.001,0.001,0.018,0.001,3.201748747842152,0.52059628829056,1.7296554491356506,1.9591368793791073,1.0992553473757705,0.095,0,0.8897682559504667,0.8195138875942918,1.7257458857857668,3.4496443921562987,0.6830243513174589,0.411,3.406947382558759,-0.44491552372440246,0.5389767542245089,0,0.188,0.14938773479573839,1.0,73213.75383827086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.004,0.001,0.001,0.001,0.102,0.001,0.288,0.011,0.001,-0.20732918583047155,-0.022406363941981103,1.0379108198670608,0.5166512802856436,-1.2592967674133637,0.074,0,0.24129033759498308,-7.589687566745138,-1.4963622975156636,-8.755064206115653,-0.3665600763557328,0.101,-3.288943941446203,-1.3980755526329005,0.5531011371242474,0,0.098,-2.900521604689702,0.0,55893.21692886129,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.001,0.001,0.001,0.102,0.001,0.001,0.013,0.001,5.606329557709316,-0.6801706559298141,2.6737824333072697,3.5643933281664357,-5.00236686001594,0.095,1,0.834606399623616,-7.589687566745138,2.568945687726421,4.170641826337771,-0.5574518956124753,0.101,4.933732462319063,0.13489309984686645,0.9159316586481269,0,0.188,0.4402189893277042,1.0,60381.348281690094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.22,0.001,0.001,0.001,0.001,0.001,0.017,0.001,7.643786203898558,-1.2716464773335945,-0.6110475717124304,1.7015610286570855,-5.00236686001594,0.147,0,0.5978211885748818,0.43697631539147697,1.093290976015318,-8.755064206115653,-1.6101737059816115,0.105,2.7441311356325655,-0.06943608181586473,0.8890912292337053,0,0.243,-2.900521604689702,1.0,52607.69726600896,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.015,0.001,2.532173803557712,-0.3410409407045713,-1.7064441730989892,5.10744502869315,1.8164257313635388,0.096,1,0.0019501046328625337,-3.487333503124953,-3.645251695973163,-3.560384451995281,-0.70054399327233,0.101,-7.080001624503888,-0.16218453173440617,0.0020293365883726575,1,0.096,-2.900521604689702,0.0,56856.7268954501,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.015,0.002,0.001,0.001,0.001,0.001,0.001,0.015,0.549,5.878870854512616,0.8261864293662352,0.7287481025759377,5.176816749303045,-5.00236686001594,0.085,1,0.4968969358767683,0.032046168763383065,0.7055903147395506,0.8377191204304802,0.8857764916483707,0.104,1.5179809683449261,-0.16232798371797533,0.10640585513971512,0,0.243,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.003,0.005,0.001,0.301,0.001,0.112,0.288,0.231,0.549,2.2927821185291624,0.05246345619423525,0.39720220897832514,4.718367885155467,-1.2387311956535103,0.079,0,0.767958936056227,-7.589687566745138,3.307488801548976,-8.755064206115653,-0.26395080738477983,0.101,7.1880207160094205,-3.9078057238106223,0.9810713838483155,0,0.188,-2.900521604689702,1.0,47854.44116925652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.006,0.003,0.102,0.001,0.001,0.001,0.001,0.01,0.549,4.2188769637120025,0.5488478609775698,0.44510551156718514,3.7642547250093514,-0.560185071691203,0.085,1,0.25500751360264456,-1.3251492317552396,-1.4744139775823668,-8.755064206115653,1.0017924631109563,0.104,-3.06678309104585,-3.9078057238106223,0.0020293365883726575,0,0.098,-2.900521604689702,0.0,72141.9393510165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.003,0.102,0.001,0.001,0.001,0.288,0.012,0.549,3.3519757961142895,0.28885328904377067,1.5989944863476286,2.8948068619481786,-1.3351422452807962,0.083,0,0.3152545784614034,2.7865330206006926,1.6256637636225135,-8.755064206115653,0.20549808460044006,0.101,3.231223932328398,-3.9078057238106223,0.0020293365883726575,0,0.188,1.4666441952472802,1.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.231,0.549,0.7139261536661803,-0.7299627140897135,-0.25932050229787607,2.03420871603673,0.4559640914840931,0.078,1,0.0019501046328625337,-7.589687566745138,0.2870890347034585,-1.272005292386809,-1.120619801554168,0.105,0.913689505824262,-3.9078057238106223,0.0020293365883726575,0,0.192,-2.900521604689702,0.0,42419.39125403678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.007,0.004,0.102,0.001,0.001,0.001,0.001,0.014,0.001,4.404379645711373,-0.9712129013943986,0.2712126896057083,5.469387217292562,-0.27655270151259415,0.078,1,0.5236389251353618,0.20008024659131163,0.1532100685346831,-8.755064206115653,-1.162026295750085,0.104,0.4702240694233033,-1.065480243480043,0.4606135496732953,0,0.192,-1.0204173792249642,1.0,60554.157464018615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.076,0.001,0.001,0.001,0.001,0.001,0.288,0.015,0.549,2.066108981078881,0.7615825239386509,-0.4861147790066451,7.327898507465978,-5.00236686001594,0.074,0,0.21380195145756475,-7.589687566745138,-0.5010681281129752,2.8238399686630125,0.9419821145201747,0.411,-0.7071713908369964,-0.5372746432590781,0.3677604272047605,0,0.192,-1.1977521416640893,1.0,45413.19761934294,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.01,0.549,-0.03152012611837929,0.5407668582802556,1.432188421106897,5.998379663668286,0.10410738616156454,0.083,1,0.832698541141945,2.216637720123426,1.3821820714379291,-8.755064206115653,-3.00928276179504,0.101,2.759084036932334,-3.9078057238106223,0.5169060741213762,0,0.243,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.008,0.008,0.102,0.001,0.001,0.001,0.288,0.013,0.001,3.2053381099015326,1.5081585476540222,-1.110983183953699,3.1037985806371426,-5.00236686001594,0.083,1,0.041298962493175065,1.994612028879034,-1.6199988826315415,0.22707374738630381,-3.00928276179504,0.095,-2.9187782060541725,0.6119222635582603,0.23305316828738332,1,0.098,-2.900521604689702,0.0,63347.70262313283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.011,0.009,0.001,0.301,0.001,0.112,0.288,0.231,0.549,-0.18719659626334373,1.366631393669218,-1.1512900312730798,3.5136549322541333,-0.27678639974060504,0.074,0,0.2747899640156718,-7.589687566745138,-1.486960886656061,-8.755064206115653,1.155782703760628,0.411,-2.621962077761633,0.1941218555350196,0.2814824580351387,1,0.098,-2.900521604689702,0.0,43951.89360085664,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.003,0.001,0.301,0.001,0.001,0.288,0.011,0.001,0.7014175597673522,-2.083602028725203,1.7614264347864694,4.168078030726285,0.47304103701815153,0.095,0,0.6949022944593741,-7.589687566745138,-0.4611924061372277,-2.3617866614997967,-3.00928276179504,0.411,-1.2858621276069382,1.3713611247719701,0.0020293365883726575,0,0.183,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.22,0.001,0.001,0.001,0.001,0.001,0.014,0.549,8.697081531711142,1.3138890793813636,2.160001929989865,4.5314593067938365,0.2562422647195541,0.094,0,0.0019501046328625337,-1.182497746714858,2.1691697914264676,-8.755064206115653,1.3791812655707205,0.095,4.229403187308176,0.42684501875880676,0.0020293365883726575,0,0.188,0.9491325011538772,1.0,50536.7786218806,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.017,0.001,0.001,0.001,0.001,0.001,0.001,0.011,0.001,6.783550844272746,-0.6416308724344046,-1.442030365521399,4.818531496399246,-5.00236686001594,0.078,1,0.969976117694694,5.293688222318416,2.451491384493512,-8.755064206115653,-0.2820134980238927,0.411,5.8983079552979465,0.42938810662578253,0.7282999959093351,0,0.188,-0.19921962279520986,1.0,47750.6848793418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.001,0.003,0.001,0.301,0.001,0.001,0.001,0.018,0.549,2.525768215957354,-1.0334403033002835,0.5834146657024417,5.153289826315492,-0.5702198859723855,0.147,0,0.7794672716560508,1.4702680738717397,0.6745391250045693,2.197645046028907,-1.412112803941568,0.411,1.4944255284017793,1.2879885727979252,0.792001213393086,0,0.243,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.22,0.001,0.001,0.001,0.112,0.288,0.231,0.549,2.0078033602557865,0.27544678015155927,0.6841823479173783,5.006423554446387,-5.00236686001594,0.147,0,0.6497992623077407,-7.589687566745138,-0.5235422096836391,-0.7858156528119427,0.17064979750595438,0.411,-1.101091052177243,1.5860528483295346,0.48183923084509217,1,0.183,2.4211641426296286,0.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.019,0.001,1.0676047180243882,-0.23197811593572415,0.8444390950958514,3.006759749187506,-5.00236686001594,0.085,0,0.18010542700715165,-7.589687566745138,-1.4127101943533424,0.8291883214556683,0.5894040055997755,0.411,-3.052633831156821,-1.3439608127999914,0.0020293365883726575,0,0.098,-2.900521604689702,0.0,48400.03301547936,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.018,0.549,-0.3490033952588667,0.4622318563077353,-0.7921632269932372,7.519540511309054,1.4845214671347602,0.147,0,0.5846992736259826,-4.153689716078543,-0.7426918798993529,-8.755064206115653,0.31969762784249517,0.411,-1.1341901519762398,-3.9078057238106223,0.6094854039178776,0,0.183,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.005,0.001,0.001,0.102,0.001,0.288,0.017,0.549,2.336868065171942,-1.350573955511271,-0.7730854561081432,4.332217564477369,1.0280255921035943,0.085,0,0.4190754373437651,0.35480940014759565,-0.23542304735973507,2.7298181178563086,-1.2790386067758175,0.411,-0.053489164673154455,-0.3465528186028981,0.0020293365883726575,1,0.192,-2.900521604689702,0.0,43265.63677466216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.004,0.002,0.001,0.001,0.001,0.001,0.001,0.012,0.549,3.2522981648747153,0.8246962141498734,-0.7844205387261491,5.75903302723246,-0.10850334653905643,0.096,1,0.04441007645389156,1.1434509888752007,-0.48337637932057875,2.6864283859227887,0.86406049773229,0.095,-0.5811426462271473,-0.522559753642532,0.0020293365883726575,1,0.192,-0.656881961566229,0.0,54103.081199239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
